MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
e77e014f419212318cb62c2c9f028baf,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1129.0,0,7.0,0,,7945.0,2.0,1.0,1,59,85990.0,27.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,1443.0,256581.0,4.0,5.0,2310.0,,476940.0,HDD,102400.0,0,2048.0,Portable,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,Volume:MAK,,0.0,Retail,,355.0,19948.0,0,,0.0,0,0,0.0,0.0,11.0,0
dd46e3d34b6228b4eeb15adce4ac66af,win8defender,1.1.15200.1,4.14.17639.18041,1.275.727.0,0,7.0,0,,7797.0,3.0,1.0,1,110,1933.0,,211.0,-74,windows10,x64,10.0.0.0,14393,768,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Home,1.0,0,,0.0,98.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,251630.0,2.0,5.0,1992.0,,29820.0,SSD,28558.0,0,2048.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.14393.2189,amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,29.0,125,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33041.0,1,,0.0,0,0,0.0,0.0,3.0,0
1a22a8bed183d6afbe08252c62ad1aab,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1487.0,0,7.0,0,,53447.0,1.0,1.0,1,169,,37.0,209.0,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1780.0,206122.0,2.0,5.0,3454.0,,476940.0,HDD,98599.0,0,4096.0,Desktop,21.5,1920.0,1080.0,Desktop,,4294967300.0,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,Clean,7.0,30,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,440.0,66229.0,1,,0.0,0,0,0.0,0.0,3.0,1
07cb84ae2f9b1fc7a8f9968a0d6899de,win8defender,1.1.14901.4,4.9.10586.1106,1.269.1427.0,0,7.0,0,,53447.0,1.0,1.0,1,164,53804.0,27.0,205.0,-84,windows10,x86,10.0.0.0,10586,256,th2,10586.1176.x86fre.th2_release_sec.170913-1848,Pro,1.0,0,,0.0,74.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4730.0,310790.0,2.0,5.0,3246.0,,305245.0,Unspecified,161433.0,0,4096.0,Notebook,15.9,1366.0,768.0,Mobile,li-i,0.0,10.0.10586.1176,x86,th2_release_sec,10586,1176,Professional,PROFESSIONAL,Update,27.0,120,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,897.0,63515.0,0,0.0,0.0,0,0,0.0,0.0,15.0,0
f129b46200012dd0240e7175d99c63eb,win8defender,1.1.14600.4,4.13.17134.1,1.263.48.0,0,8.0,0,,53447.0,1.0,1.0,1,29,115576.0,18.0,35.0,-85,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,1443.0,256751.0,8.0,5.0,3104.0,,228936.0,SSD,228320.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.286,amd64,rs4_release,17134,286,Professional,PROFESSIONAL,IBSClean,26.0,119,UNKNOWN,0,OFFLINE,OEM:DM,,0.0,Retail,,355.0,6888.0,0,,0.0,0,0,0.0,,,0
371c313989068652ba32e28e0e456d88,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1726.0,0,7.0,0,,47238.0,2.0,1.0,1,104,111347.0,27.0,138.0,-122,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Detachable,Windows.Desktop,585.0,189846.0,4.0,5.0,1916.0,,59648.0,SSD,58506.0,0,2048.0,Laptop,9.9,1280.0,768.0,Slate,lion,51.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,20.0,83,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,556.0,63417.0,1,0.0,0.0,1,0,1.0,0.0,1.0,0
f67bd9d331efe0bcb91f4fb73d2857f0,win8defender,1.1.15200.1,4.16.17656.18052,1.275.316.0,0,7.0,0,,53447.0,1.0,1.0,1,155,82373.0,18.0,201.0,-25,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,117.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,4490.0,310019.0,4.0,5.0,2528.0,,305241.0,SSD,146867.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,lion,0.0,10.0.16299.371,amd64,rs3_release,16299,371,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9.0,34,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,556.0,56899.0,1,0.0,0.0,0,0,0.0,0.0,10.0,1
e8d0603c151ddc8289af38a46044b708,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1823.0,0,7.0,0,,46669.0,2.0,1.0,1,141,155880.0,27.0,167.0,-29,windows10,x64,10.0.0.0,14393,768,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Home,1.0,0,,0.0,98.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,1.0,288.0,,953869.0,HDD,932927.0,0,6144.0,Notebook,14.0,1366.0,768.0,Mobile,lion,103.0,10.0.14393.2189,amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,10.0,35,Notify,0,IS_GENUINE,OEM:DM,0.0,0.0,Retail,0.0,554.0,33070.0,1,0.0,0.0,0,0,0.0,0.0,10.0,0
290dd84f633217041b0fdbf70d8906d7,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1754.0,0,7.0,0,,53447.0,1.0,1.0,1,141,23369.0,27.0,167.0,-29,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2206.0,241511.0,4.0,5.0,2256.0,,305245.0,HDD,287632.0,0,3072.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,Reset,9.0,34,FullAuto,0,OFFLINE,Retail,,0.0,Retail,,500.0,33139.0,0,,0.0,0,0,0.0,0.0,10.0,1
907e7ff1f311ebef83ddce38115a2d09,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1642.0,0,7.0,0,,53447.0,1.0,1.0,1,151,,27.0,180.0,58,windows10,x64,10.0.0.0,14393,768,rs1,14393.447.amd64fre.rs1_release_inmarket.161102-0100,Home,1.0,0,,0.0,94.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,171149.0,2.0,5.0,1985.0,,476940.0,HDD,425260.0,0,2048.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.14393.447,amd64,rs1_release,14393,447,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,26314.0,1,,0.0,0,0,0.0,0.0,1.0,0
68d54286be1e43abfffe49e171e788f8,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1141.0,0,7.0,0,,53447.0,1.0,1.0,1,201,66202.0,27.0,267.0,-5,windows10,x86,10.0.0.0,16299,768,rs3,16299.637.x86fre.rs3_release_svc.180808-1748,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,1443.0,275846.0,2.0,5.0,3212.0,,476940.0,Unspecified,475938.0,0,2048.0,MiniTower,18.5,1366.0,768.0,SOHOServer,,4294967300.0,10.0.16299.665,x86,rs3_release,16299,665,Core,CORE,UUPUpgrade,35.0,148,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,355.0,19946.0,0,0.0,0.0,0,0,0.0,0.0,11.0,0
47b463ff47a5c54bc5e5f082dfa63270,win8defender,1.1.15100.1,4.9.10586.1106,1.273.1826.0,0,7.0,0,1078.0,46413.0,2.0,1.0,1,68,80614.0,27.0,276.0,74,windows10,x64,10.0.0.0,10586,768,th2,10586.1176.amd64fre.th2_release_sec.170913-1848,Home,1.0,0,,0.0,74.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189547.0,2.0,5.0,1992.0,,476940.0,HDD,476323.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.10586.1176,amd64,th2_release_sec,10586,1176,Core,CORE,Update,7.0,30,Notify,0,IS_GENUINE,OEM:DM,0.0,0.0,Retail,0.0,556.0,63317.0,1,0.0,0.0,0,0,0.0,0.0,12.0,1
6a8bb3f977f4fcddb155d0d744468e74,win8defender,1.1.15200.1,4.18.1807.18075,1.275.911.0,0,7.0,0,,7073.0,3.0,1.0,1,110,3137.0,,211.0,-74,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,Warn,1.0,1.0,Notebook,Windows.Desktop,2668.0,171357.0,4.0,5.0,3022.0,,953869.0,HDD,912607.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,29.0,125,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,8939.0,1,,0.0,0,0,0.0,1.0,3.0,1
179877277b453722ddba35b283c3a9c6,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1668.0,0,7.0,0,,53447.0,1.0,1.0,1,208,95362.0,27.0,240.0,-23,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,4908.0,317701.0,2.0,5.0,3212.0,,238475.0,HDD,119550.0,0,2048.0,Desktop,18.7,1366.0,768.0,Desktop,,4294967300.0,10.0.17134.228,x86,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,142.0,52598.0,0,0.0,0.0,0,0,0.0,0.0,10.0,0
3d72e7d604e1cd8d5e7eb71479b2c6a3,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1167.0,0,7.0,0,,41571.0,2.0,1.0,1,60,152997.0,37.0,240.0,-23,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2942.0,263867.0,2.0,1.0,645.0,,476940.0,Unspecified,174416.0,0,4096.0,UNKNOWN,19.9,1600.0,900.0,Mobile,,4294967300.0,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Update,9.0,34,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,46131.0,0,,0.0,1,0,0.0,0.0,15.0,0
db08f3b6f06d03b8eebe116cc49a826c,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1666.0,0,7.0,0,,40535.0,2.0,1.0,1,43,134645.0,27.0,53.0,42,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,331091.0,4.0,5.0,2296.0,,476940.0,HDD,102401.0,0,4096.0,Notebook,14.0,1366.0,768.0,Mobile,lion,377.0,10.0.17134.228,x86,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,37.0,158,Off,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,69473.0,0,0.0,0.0,0,0,0.0,1.0,7.0,1
a6c86a5208120839284833edf331b6c8,win8defender,1.1.15100.1,4.13.17134.191,1.273.1005.0,0,7.0,0,,53447.0,1.0,1.0,1,9,123796.0,,10.0,-42,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,241876.0,2.0,5.0,1998.0,,476940.0,HDD,102420.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.191,amd64,rs4_release,17134,191,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,10.0,35,FullAuto,0,OFFLINE,OEM:DM,,0.0,Retail,,554.0,33135.0,1,,0.0,0,0,0.0,0.0,10.0,1
ec052638d46797531a618a79df979e7b,win8defender,1.1.15100.1,4.18.1806.18062,1.273.312.0,0,7.0,0,,20228.0,2.0,1.0,1,91,57902.0,27.0,276.0,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,Off,1.0,1.0,Desktop,Windows.Desktop,4588.0,313586.0,4.0,5.0,2706.0,,228936.0,SSD,228370.0,0,16384.0,Desktop,21.5,1920.0,1080.0,Desktop,,4294967300.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,7.0,30,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,0.0,142.0,10938.0,1,0.0,0.0,0,0,0.0,0.0,11.0,1
fdd1afd1e2eff32d5b9e65efd82b4fb1,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1034.0,0,7.0,0,,51954.0,2.0,1.0,1,9,,27.0,10.0,-42,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,171331.0,4.0,1.0,212.0,,476940.0,HDD,431843.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.492,amd64,rs3_release_svc_escrow,16299,492,Core,CORE,Update,8.0,31,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,644.0,8919.0,1,,0.0,0,0,0.0,0.0,10.0,0
70612701cf6a4be8f0ed46e7e8a59163,win8defender,1.1.15200.1,4.18.1807.18075,1.275.697.0,0,7.0,0,,53447.0,1.0,1.0,1,7,164633.0,,11.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,585.0,189554.0,4.0,5.0,2372.0,,476940.0,HDD,250450.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.191,amd64,rs4_release,17134,191,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63069.0,1,,0.0,0,0,0.0,0.0,3.0,1
2f74d86d907db3fc75243acb2f59ad3a,win8defender,1.1.14104.0,4.12.16299.15,1.251.42.0,0,7.0,0,2064.0,53447.0,1.0,1.0,0,66,77266.0,,89.0,88,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,,111.0,,1.0,1.0,Desktop,Windows.Desktop,2668.0,23860.0,4.0,5.0,2706.0,,476940.0,HDD,475663.0,0,4096.0,Desktop,21.5,1920.0,1080.0,Desktop,,4294967300.0,10.0.16299.19,amd64,rs3_release,16299,19,Professional,PROFESSIONAL,Other,14.0,49,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,44511.0,1,,0.0,0,0,0.0,,,0
83c4ae402cc316255b6d45b59aafef73,win8defender,1.1.15200.1,4.13.17134.1,1.275.710.0,0,7.0,0,,53447.0,1.0,1.0,1,107,57143.0,,138.0,-122,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,AllInOne,Windows.Desktop,2102.0,251131.0,4.0,5.0,2426.0,,122104.0,SSD,121489.0,0,4096.0,Desktop,23.8,1920.0,1080.0,Desktop,,4294967300.0,10.0.17134.112,amd64,rs4_release,17134,112,Professional,PROFESSIONAL,IBSClean,20.0,83,UNKNOWN,0,OFFLINE,Retail,,0.0,Retail,,93.0,33060.0,0,,0.0,0,0,0.0,0.0,1.0,1
ad8dda4abb02cbc5a01d130fbd972ad8,win8defender,1.1.15100.1,4.13.17134.228,1.273.1167.0,0,7.0,0,,11280.0,2.0,1.0,1,97,139024.0,27.0,126.0,124,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2206.0,246715.0,8.0,5.0,2848.0,,610480.0,HDD,584114.0,0,6144.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,18.0,72,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,500.0,33066.0,0,,0.0,0,0,0.0,0.0,15.0,1
9dd2d4d5c6e06505c95cf9e8147745f6,mse,1.1.15200.1,4.10.209.0,1.275.1765.0,0,7.0,0,,29199.0,1.0,1.0,0,171,74423.0,18.0,211.0,-74,windows7,x64,6.1.1.0,7601,768,windows7,7601.24231.amd64fre.win7sp1_ldr.180810-0600,Invalid,1.0,0,,0.0,337.0,,,1.0,Notebook,Windows.Desktop,585.0,186059.0,2.0,1.0,630.0,,476940.0,,463076.0,0,2048.0,Notebook,11.6,1366.0,768.0,Mobile,lion,0.0,10.0.10586.164,amd64,th2_release,10586,164,Core,CORE,Update,29.0,125,FullAuto,0,IS_GENUINE,Retail,,,Retail,0.0,556.0,62888.0,0,0.0,0.0,0,0,0.0,0.0,3.0,0
29dd6cc5266b6c26ba71a8bc8f4c3f47,win8defender,1.1.15100.1,4.9.10586.1106,1.273.881.0,0,7.0,0,,53447.0,1.0,1.0,1,104,111347.0,50.0,277.0,75,windows10,x64,10.0.0.0,10586,256,th2,10586.1176.amd64fre.th2_release_sec.170913-1848,Pro,1.0,0,,0.0,74.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,778.0,223912.0,4.0,5.0,3332.0,,238475.0,Unspecified,87974.0,0,4096.0,Desktop,17.0,1280.0,1024.0,Desktop,#,4294967300.0,10.0.10586.1176,amd64,th2_release_sec,10586,1176,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Volume:GVLK,0.0,0.0,Retail,0.0,142.0,3828.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0
6c10a40449b4a1a4836eb6601a110d06,win8defender,1.1.15200.1,4.18.1807.18075,1.275.941.0,0,7.0,0,,53447.0,1.0,1.0,1,195,128268.0,18.0,258.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,SmallTablet,Windows.Desktop,2668.0,51016.0,4.0,5.0,1861.0,,59640.0,SSD,58401.0,0,4096.0,HandHeld,8.3,1920.0,1200.0,Slate,,1.0,10.0.17134.254,amd64,rs4_release,17134,254,Core,CORE,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,38944.0,0,,0.0,1,0,0.0,0.0,1.0,0
80c553b46b6862b09e23fc46f0a34219,win8defender,1.1.15200.1,4.18.1807.18075,1.275.360.0,0,7.0,0,,53447.0,1.0,1.0,1,84,62396.0,18.0,255.0,46,windows10,x64,10.0.0.0,17746,256,prers5,17746.1000.amd64fre.rs5_release.180821-1736,Pro,1.0,0,,0.0,186.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,142213.0,4.0,5.0,2504.0,,238475.0,SSD,237138.0,0,8192.0,Notebook,12.5,1366.0,768.0,Mobile,,0.0,10.0.17746.1000,amd64,rs5_release,17746,1000,Professional,PROFESSIONAL,UUPUpgrade,39.0,160,FullAuto,0,IS_GENUINE,Retail,,0.0,WIF,,628.0,18186.0,0,,0.0,0,0,0.0,1.0,7.0,0
dc949e17bf1b7fac5326fd971bdb1c47,win8defender,1.1.15200.1,4.18.1807.18075,1.275.948.0,0,7.0,0,,47238.0,2.0,1.0,1,164,24587.0,27.0,205.0,-84,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,1.0,212.0,,476940.0,HDD,461175.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Upgrade,27.0,120,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33108.0,1,,0.0,0,0,0.0,1.0,15.0,0
94d3815443b9011f87877ed000c1c636,win8defender,1.1.15200.1,4.18.1807.18075,1.275.981.0,0,7.0,0,,51256.0,3.0,1.0,1,41,130775.0,18.0,52.0,-39,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,202926.0,4.0,5.0,3500.0,,953869.0,HDD,952732.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,,73.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9.0,34,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,31767.0,1,,0.0,0,0,0.0,0.0,10.0,0
574d324556077efc8aaf867ad31b59fa,win8defender,1.1.15200.1,4.10.209.0,1.275.198.0,0,7.0,0,,46901.0,2.0,2.0,1,35,131662.0,27.0,45.0,60,windows8,x64,6.3.0.0,9600,768,windows8.1,9600.19101.amd64fre.winblue_ltsb_escrow.180718-1800,Home,1.0,0,,0.0,333.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189994.0,2.0,5.0,3426.0,low,476940.0,HDD,455825.0,0,4096.0,Notebook,17.3,1600.0,900.0,Mobile,lion,0.0,10.0.14393.576,amd64,rs1_release,14393,576,Core,CORE,Update,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,556.0,64754.0,1,0.0,0.0,0,0,0.0,0.0,4.0,0
1352d4957f5c6f7239e5d1db15bc1cfc,win8defender,1.1.15100.1,4.18.1807.18075,1.273.894.0,0,7.0,0,,47238.0,2.0,1.0,1,112,12644.0,,277.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,1443.0,256684.0,4.0,5.0,2412.0,,953869.0,HDD,939620.0,0,6144.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,Update,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,355.0,4335.0,1,,0.0,1,0,0.0,0.0,11.0,0
5170b054d9db29b5509d70b8a8b90b1f,win8defender,1.1.15300.6,4.8.10240.17443,1.277.43.0,0,7.0,0,,53447.0,1.0,1.0,1,51,77373.0,27.0,98.0,103,windows10,x64,10.0.0.0,10240,256,th1,10240.17443.amd64fre.th1.170602-2340,Pro,1.0,0,,,53.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,585.0,293212.0,8.0,5.0,2828.0,high,953869.0,HDD,953302.0,0,8192.0,Desktop,22.0,1680.0,1050.0,Workstation,#,4294967300.0,10.0.10240.17443,amd64,th1_st1,10240,17443,Professional,PROFESSIONAL,IBSClean,5.0,26,UNKNOWN,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,51075.0,0,0.0,0.0,0,0,0.0,0.0,6.0,1
41d15b65f76842bac6ec49424a55f961,win8defender,1.1.15100.1,4.9.10586.494,1.273.1282.0,0,,0,,57629.0,2.0,1.0,1,160,70599.0,18.0,204.0,-86,windows10,x64,10.0.0.0,10586,256,th2,10586.494.amd64fre.th2_release_sec.160630-1736,Pro,1.0,0,,0.0,81.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,3132.0,263772.0,16.0,1.0,1279.0,,238475.0,SSD,237909.0,0,16384.0,Desktop,23.5,1920.0,1080.0,Desktop,,,10.0.10586.494,amd64,th2_release,10586,494,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,OFFLINE,Retail,,0.0,Retail,,142.0,4357.0,0,,0.0,0,0,0.0,1.0,3.0,0
